candidate,features,n_features,q_low,q_high,n,positives,TP,TN,FP,FN,precision,recall,specificity,balanced_accuracy,F1,MCC,base_rate,enrichment,repeat
HEA_VEC_sigma_dHmix_dSmix,VEC;sigma;dHmix;dSmix,4,10.0,90.0,141,34,8,101,6,26,0.5714285714285714,0.23529411764705882,0.9439252336448598,0.5896096756459593,0.3333333333333333,0.25636006324320076,0.24113475177304963,2.369747899159664,3
HEA_VEC_sigma_dHmix_dSmix,VEC;sigma;dHmix;dSmix,4,15.0,85.0,141,34,5,103,4,29,0.5555555555555556,0.14705882352941177,0.9626168224299065,0.5548378229796591,0.23255813953488372,0.1919257860607156,0.24113475177304963,2.3039215686274512,3
HEA_VEC_sigma_dHmix_dSmix,VEC;sigma;dHmix;dSmix,4,20.0,80.0,141,34,2,106,1,32,0.6666666666666666,0.058823529411764705,0.9906542056074766,0.5247388675096206,0.10810810810810811,0.14666989706145558,0.24113475177304963,2.764705882352941,3
SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,0.0,100.0,141,34,24,78,29,10,0.4528301886792453,0.7058823529411765,0.7289719626168224,0.7174271577789995,0.5517241379310345,0.38405715542158814,0.24113475177304963,1.8779134295227526,4
SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,2.5,97.5,141,34,15,81,26,19,0.36585365853658536,0.4411764705882353,0.7570093457943925,0.5990929081913139,0.4,0.18668610253831172,0.24113475177304963,1.517216642754663,4
SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,5.0,95.0,141,34,12,93,14,22,0.46153846153846156,0.35294117647058826,0.8691588785046729,0.6110500274876306,0.4000000000000001,0.24498777829048812,0.24113475177304963,1.9140271493212673,4
SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,10.0,90.0,141,34,11,97,10,23,0.5238095238095238,0.3235294117647059,0.9065420560747663,0.6150357339197361,0.39999999999999997,0.2764355163057983,0.24113475177304963,2.1722689075630255,4
SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,15.0,85.0,141,34,11,97,10,23,0.5238095238095238,0.3235294117647059,0.9065420560747663,0.6150357339197361,0.39999999999999997,0.2764355163057983,0.24113475177304963,2.1722689075630255,4
SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,20.0,80.0,141,34,8,97,10,26,0.4444444444444444,0.23529411764705882,0.9065420560747663,0.5709180868609126,0.30769230769230765,0.1818149312193603,0.24113475177304963,1.8431372549019607,4
SHAP_VEC_anchor_2,VEC;mag_moment_mean,2,0.0,100.0,141,34,24,74,33,10,0.42105263157894735,0.7058823529411765,0.6915887850467289,0.6987355689939527,0.5274725274725274,0.34646540376909024,0.24113475177304963,1.7461300309597523,4
SHAP_VEC_anchor_2,VEC;mag_moment_mean,2,2.5,97.5,141,34,17,77,30,17,0.3617021276595745,0.5,0.719626168224299,0.6098130841121495,0.4197530864197531,0.1992978328237021,0.24113475177304963,1.5000000000000002,4
SHAP_VEC_anchor_2,VEC;mag_moment_mean,2,5.0,95.0,141,34,14,89,18,20,0.4375,0.4117647058823529,0.8317757009345794,0.6217702034084662,0.42424242424242425,0.24872196285207532,0.24113475177304963,1.8143382352941178,4
SHAP_VEC_anchor_2,VEC;mag_moment_mean,2,10.0,90.0,141,34,11,93,14,23,0.44,0.3235294117647059,0.8691588785046729,0.5963441451346894,0.3728813559322034,0.21581800400979184,0.24113475177304963,1.8247058823529412,4
SHAP_VEC_anchor_2,VEC;mag_moment_mean,2,15.0,85.0,141,34,11,94,13,23,0.4583333333333333,0.3235294117647059,0.8785046728971962,0.6010170423309511,0.3793103448275862,0.22996272166813253,0.24113475177304963,1.9007352941176472,4
SHAP_VEC_anchor_2,VEC;mag_moment_mean,2,20.0,80.0,141,34,8,94,13,26,0.38095238095238093,0.23529411764705882,0.8785046728971962,0.5568993952721275,0.29090909090909084,0.1367315456996422,0.24113475177304963,1.5798319327731092,4
SHAP_top_3,mag_moment_mean;avg_d_valence_electrons;melting_point_mean,3,0.0,100.0,141,34,21,92,15,13,0.5833333333333334,0.6176470588235294,0.8598130841121495,0.7387300714678395,0.6,0.4684061312339814,0.24113475177304963,2.419117647058824,4
SHAP_top_3,mag_moment_mean;avg_d_valence_electrons;melting_point_mean,3,2.5,97.5,141,34,13,96,11,21,0.5416666666666666,0.38235294117647056,0.897196261682243,0.6397746014293568,0.44827586206896547,0.3181933169203956,0.24113475177304963,2.2463235294117645,4
SHAP_top_3,mag_moment_mean;avg_d_valence_electrons;melting_point_mean,3,5.0,95.0,141,34,8,98,9,26,0.47058823529411764,0.23529411764705882,0.9158878504672897,0.5755909840571742,0.3137254901960785,0.19860768025436662,0.24113475177304963,1.9515570934256057,4
SHAP_top_3,mag_moment_mean;avg_d_valence_electrons;melting_point_mean,3,10.0,90.0,141,34,7,101,6,27,0.5384615384615384,0.20588235294117646,0.9439252336448598,0.5749037932930181,0.2978723404255319,0.22150752978360622,0.24113475177304963,2.233031674208145,4
SHAP_top_3,mag_moment_mean;avg_d_valence_electrons;melting_point_mean,3,15.0,85.0,141,34,5,101,6,29,0.45454545454545453,0.14705882352941177,0.9439252336448598,0.5454920285871357,0.22222222222222224,0.14512045376575125,0.24113475177304963,1.8850267379679144,4
SHAP_top_3,mag_moment_mean;avg_d_valence_electrons;melting_point_mean,3,20.0,80.0,141,34,4,101,6,30,0.4,0.11764705882352941,0.9439252336448598,0.5307861462341946,0.1818181818181818,0.10260795288180541,0.24113475177304963,1.6588235294117648,4
SHAP_VEC_anchor_3,VEC;mag_moment_mean;avg_d_valence_electrons,3,0.0,100.0,141,34,23,78,29,11,0.4423076923076923,0.6764705882352942,0.7289719626168224,0.7027212754260583,0.5348837209302325,0.3594711142207868,0.24113475177304963,1.8342760180995474,4
SHAP_VEC_anchor_3,VEC;mag_moment_mean;avg_d_valence_electrons,3,2.5,97.5,141,34,14,81,26,20,0.35,0.4117647058823529,0.7570093457943925,0.5843870258383728,0.37837837837837834,0.16015715342886208,0.24113475177304963,1.451470588235294,4
SHAP_VEC_anchor_3,VEC;mag_moment_mean;avg_d_valence_electrons,3,5.0,95.0,141,34,12,93,14,22,0.46153846153846156,0.35294117647058826,0.8691588785046729,0.6110500274876306,0.4000000000000001,0.24498777829048812,0.24113475177304963,1.9140271493212673,4
SHAP_VEC_anchor_3,VEC;mag_moment_mean;avg_d_valence_electrons,3,10.0,90.0,141,34,11,97,10,23,0.5238095238095238,0.3235294117647059,0.9065420560747663,0.6150357339197361,0.39999999999999997,0.2764355163057983,0.24113475177304963,2.1722689075630255,4
SHAP_VEC_anchor_3,VEC;mag_moment_mean;avg_d_valence_electrons,3,15.0,85.0,141,34,11,97,10,23,0.5238095238095238,0.3235294117647059,0.9065420560747663,0.6150357339197361,0.39999999999999997,0.2764355163057983,0.24113475177304963,2.1722689075630255,4
SHAP_VEC_anchor_3,VEC;mag_moment_mean;avg_d_valence_electrons,3,20.0,80.0,141,34,8,97,10,26,0.4444444444444444,0.23529411764705882,0.9065420560747663,0.5709180868609126,0.30769230769230765,0.1818149312193603,0.24113475177304963,1.8431372549019607,4
SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;melting_point_mean;dSmix,4,0.0,100.0,141,34,16,95,12,18,0.5714285714285714,0.47058823529411764,0.8878504672897196,0.6792193512919187,0.5161290322580646,0.38435099227413533,0.24113475177304963,2.369747899159664,4
SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;melting_point_mean;dSmix,4,2.5,97.5,141,34,11,99,8,23,0.5789473684210527,0.3235294117647059,0.9252336448598131,0.6243815283122595,0.4150943396226416,0.31164525296413154,0.24113475177304963,2.4009287925696596,4
SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;melting_point_mean;dSmix,4,5.0,95.0,141,34,6,101,6,28,0.5,0.17647058823529413,0.9439252336448598,0.560197910940077,0.2608695652173913,0.18456837347029395,0.24113475177304963,2.073529411764706,4
SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;melting_point_mean;dSmix,4,10.0,90.0,141,34,5,106,1,29,0.8333333333333334,0.14705882352941177,0.9906542056074766,0.5688565145684442,0.25,0.29185280324582424,0.24113475177304963,3.4558823529411766,4
SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;melting_point_mean;dSmix,4,15.0,85.0,141,34,2,106,1,32,0.6666666666666666,0.058823529411764705,0.9906542056074766,0.5247388675096206,0.10810810810810811,0.14666989706145558,0.24113475177304963,2.764705882352941,4
SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;melting_point_mean;dSmix,4,20.0,80.0,141,34,0,106,1,34,0.0,0.0,0.9906542056074766,0.4953271028037383,0.0,-0.04764129431384638,0.24113475177304963,0.0,4
SHAP_VEC_anchor_4,VEC;mag_moment_mean;avg_d_valence_electrons;melting_point_mean,4,0.0,100.0,141,34,20,92,15,14,0.5714285714285714,0.5882352941176471,0.8598130841121495,0.7240241891148983,0.5797101449275363,0.4436794381132237,0.24113475177304963,2.369747899159664,4
SHAP_VEC_anchor_4,VEC;mag_moment_mean;avg_d_valence_electrons;melting_point_mean,4,2.5,97.5,141,34,12,96,11,22,0.5217391304347826,0.35294117647058826,0.897196261682243,0.6250687190764156,0.4210526315789474,0.2896043782768567,0.24113475177304963,2.163682864450128,4
SHAP_VEC_anchor_4,VEC;mag_moment_mean;avg_d_valence_electrons;melting_point_mean,4,5.0,95.0,141,34,8,98,9,26,0.47058823529411764,0.23529411764705882,0.9158878504672897,0.5755909840571742,0.3137254901960785,0.19860768025436662,0.24113475177304963,1.9515570934256057,4
SHAP_VEC_anchor_4,VEC;mag_moment_mean;avg_d_valence_electrons;melting_point_mean,4,10.0,90.0,141,34,7,101,6,27,0.5384615384615384,0.20588235294117646,0.9439252336448598,0.5749037932930181,0.2978723404255319,0.22150752978360622,0.24113475177304963,2.233031674208145,4
SHAP_VEC_anchor_4,VEC;mag_moment_mean;avg_d_valence_electrons;melting_point_mean,4,15.0,85.0,141,34,5,101,6,29,0.45454545454545453,0.14705882352941177,0.9439252336448598,0.5454920285871357,0.22222222222222224,0.14512045376575125,0.24113475177304963,1.8850267379679144,4
SHAP_VEC_anchor_4,VEC;mag_moment_mean;avg_d_valence_electrons;melting_point_mean,4,20.0,80.0,141,34,4,101,6,30,0.4,0.11764705882352941,0.9439252336448598,0.5307861462341946,0.1818181818181818,0.10260795288180541,0.24113475177304963,1.6588235294117648,4
original_electronic_3,VEC;avg_d_valence_electrons;mag_moment_mean,3,0.0,100.0,141,34,23,78,29,11,0.4423076923076923,0.6764705882352942,0.7289719626168224,0.7027212754260583,0.5348837209302325,0.3594711142207868,0.24113475177304963,1.8342760180995474,4
original_electronic_3,VEC;avg_d_valence_electrons;mag_moment_mean,3,2.5,97.5,141,34,14,81,26,20,0.35,0.4117647058823529,0.7570093457943925,0.5843870258383728,0.37837837837837834,0.16015715342886208,0.24113475177304963,1.451470588235294,4
original_electronic_3,VEC;avg_d_valence_electrons;mag_moment_mean,3,5.0,95.0,141,34,12,93,14,22,0.46153846153846156,0.35294117647058826,0.8691588785046729,0.6110500274876306,0.4000000000000001,0.24498777829048812,0.24113475177304963,1.9140271493212673,4
original_electronic_3,VEC;avg_d_valence_electrons;mag_moment_mean,3,10.0,90.0,141,34,11,97,10,23,0.5238095238095238,0.3235294117647059,0.9065420560747663,0.6150357339197361,0.39999999999999997,0.2764355163057983,0.24113475177304963,2.1722689075630255,4
original_electronic_3,VEC;avg_d_valence_electrons;mag_moment_mean,3,15.0,85.0,141,34,11,97,10,23,0.5238095238095238,0.3235294117647059,0.9065420560747663,0.6150357339197361,0.39999999999999997,0.2764355163057983,0.24113475177304963,2.1722689075630255,4
original_electronic_3,VEC;avg_d_valence_electrons;mag_moment_mean,3,20.0,80.0,141,34,8,97,10,26,0.4444444444444444,0.23529411764705882,0.9065420560747663,0.5709180868609126,0.30769230769230765,0.1818149312193603,0.24113475177304963,1.8431372549019607,4
HEA_VEC_sigma,VEC;sigma,2,0.0,100.0,141,34,24,71,36,10,0.4,0.7058823529411765,0.6635514018691588,0.6847168774051677,0.5106382978723405,0.31963165736828064,0.24113475177304963,1.6588235294117648,4
HEA_VEC_sigma,VEC;sigma,2,2.5,97.5,141,34,20,78,29,14,0.40816326530612246,0.5882352941176471,0.7289719626168224,0.6586036283672347,0.48192771084337355,0.2849590851060326,0.24113475177304963,1.6926770708283314,4
HEA_VEC_sigma,VEC;sigma,2,5.0,95.0,141,34,16,81,26,18,0.38095238095238093,0.47058823529411764,0.7570093457943925,0.613798790544255,0.42105263157894735,0.21289072792148891,0.24113475177304963,1.5798319327731092,4
HEA_VEC_sigma,VEC;sigma,2,10.0,90.0,141,34,15,83,24,19,0.38461538461538464,0.4411764705882353,0.7757009345794392,0.6084387025838373,0.4109589041095891,0.20740215588994412,0.24113475177304963,1.5950226244343892,4
HEA_VEC_sigma,VEC;sigma,2,15.0,85.0,141,34,15,84,23,19,0.39473684210526316,0.4411764705882353,0.7850467289719626,0.6131115997800989,0.41666666666666663,0.21810121109839425,0.24113475177304963,1.6369969040247678,4
HEA_VEC_sigma,VEC;sigma,2,20.0,80.0,141,34,14,88,19,20,0.42424242424242425,0.4117647058823529,0.822429906542056,0.6170973062122045,0.41791044776119407,0.23661343463180487,0.24113475177304963,1.7593582887700536,4
HEA_VEC_sigma_dHmix_dSmix,VEC;sigma;dHmix;dSmix,4,0.0,100.0,141,34,18,86,21,16,0.46153846153846156,0.5294117647058824,0.8037383177570093,0.6665750412314458,0.4931506849315069,0.3185949466902564,0.24113475177304963,1.9140271493212673,4
HEA_VEC_sigma_dHmix_dSmix,VEC;sigma;dHmix;dSmix,4,2.5,97.5,141,34,14,90,17,20,0.45161290322580644,0.4117647058823529,0.8411214953271028,0.6264431006047279,0.4307692307692308,0.26120367953598517,0.24113475177304963,1.872865275142315,4
HEA_VEC_sigma_dHmix_dSmix,VEC;sigma;dHmix;dSmix,4,5.0,95.0,141,34,9,93,14,25,0.391304347826087,0.2647058823529412,0.8691588785046729,0.566932380428807,0.3157894736842105,0.15498607936354858,0.24113475177304963,1.622762148337596,4
HEA_VEC_sigma_dHmix_dSmix,VEC;sigma;dHmix;dSmix,4,10.0,90.0,141,34,8,102,5,26,0.6153846153846154,0.23529411764705882,0.9532710280373832,0.594282572842221,0.3404255319148936,0.2788149824432181,0.24113475177304963,2.552036199095023,4
HEA_VEC_sigma_dHmix_dSmix,VEC;sigma;dHmix;dSmix,4,15.0,85.0,141,34,5,103,4,29,0.5555555555555556,0.14705882352941177,0.9626168224299065,0.5548378229796591,0.23255813953488372,0.1919257860607156,0.24113475177304963,2.3039215686274512,4
HEA_VEC_sigma_dHmix_dSmix,VEC;sigma;dHmix;dSmix,4,20.0,80.0,141,34,2,105,2,32,0.5,0.058823529411764705,0.9813084112149533,0.520065970313359,0.10526315789473684,0.1034025452846876,0.24113475177304963,2.073529411764706,4
SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,0.0,100.0,141,34,23,76,31,11,0.42592592592592593,0.6764705882352942,0.7102803738317757,0.6933754810335349,0.5227272727272728,0.34033470979777986,0.24113475177304963,1.766339869281046,5
SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,2.5,97.5,141,34,15,76,31,19,0.32608695652173914,0.4411764705882353,0.7102803738317757,0.5757284222100054,0.375,0.13819092791245646,0.24113475177304963,1.35230179028133,5
SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,5.0,95.0,141,34,12,93,14,22,0.46153846153846156,0.35294117647058826,0.8691588785046729,0.6110500274876306,0.4000000000000001,0.24498777829048812,0.24113475177304963,1.9140271493212673,5
SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,10.0,90.0,141,34,11,97,10,23,0.5238095238095238,0.3235294117647059,0.9065420560747663,0.6150357339197361,0.39999999999999997,0.2764355163057983,0.24113475177304963,2.1722689075630255,5
SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,15.0,85.0,141,34,11,98,9,23,0.55,0.3235294117647059,0.9158878504672897,0.6197086311159978,0.4074074074074075,0.2935479992316772,0.24113475177304963,2.280882352941177,5
SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,20.0,80.0,141,34,8,98,9,26,0.47058823529411764,0.23529411764705882,0.9158878504672897,0.5755909840571742,0.3137254901960785,0.19860768025436662,0.24113475177304963,1.9515570934256057,5
SHAP_VEC_anchor_2,VEC;mag_moment_mean,2,0.0,100.0,141,34,23,72,35,11,0.39655172413793105,0.6764705882352942,0.6728971962616822,0.6746838922484881,0.5,0.30371144648932263,0.24113475177304963,1.6445233265720083,5
SHAP_VEC_anchor_2,VEC;mag_moment_mean,2,2.5,97.5,141,34,17,72,35,17,0.3269230769230769,0.5,0.6728971962616822,0.5864485981308412,0.39534883720930236,0.1532931056575423,0.24113475177304963,1.3557692307692308,5
SHAP_VEC_anchor_2,VEC;mag_moment_mean,2,5.0,95.0,141,34,14,89,18,20,0.4375,0.4117647058823529,0.8317757009345794,0.6217702034084662,0.42424242424242425,0.24872196285207532,0.24113475177304963,1.8143382352941178,5
SHAP_VEC_anchor_2,VEC;mag_moment_mean,2,10.0,90.0,141,34,11,94,13,23,0.4583333333333333,0.3235294117647059,0.8785046728971962,0.6010170423309511,0.3793103448275862,0.22996272166813253,0.24113475177304963,1.9007352941176472,5
SHAP_VEC_anchor_2,VEC;mag_moment_mean,2,15.0,85.0,141,34,11,95,12,23,0.4782608695652174,0.3235294117647059,0.8878504672897196,0.6056899395272127,0.3859649122807018,0.24473161197242063,0.24113475177304963,1.983375959079284,5
SHAP_VEC_anchor_2,VEC;mag_moment_mean,2,20.0,80.0,141,34,8,96,11,26,0.42105263157894735,0.23529411764705882,0.897196261682243,0.5662451896646509,0.3018867924528302,0.16598122865050982,0.24113475177304963,1.7461300309597523,5
SHAP_top_3,mag_moment_mean;avg_d_valence_electrons;melting_point_mean,3,0.0,100.0,141,34,20,96,11,14,0.6451612903225806,0.5882352941176471,0.897196261682243,0.742715777899945,0.6153846153846154,0.5013974978919019,0.24113475177304963,2.675521821631879,5
SHAP_top_3,mag_moment_mean;avg_d_valence_electrons;melting_point_mean,3,2.5,97.5,141,34,11,97,10,23,0.5238095238095238,0.3235294117647059,0.9065420560747663,0.6150357339197361,0.39999999999999997,0.2764355163057983,0.24113475177304963,2.1722689075630255,5
SHAP_top_3,mag_moment_mean;avg_d_valence_electrons;melting_point_mean,3,5.0,95.0,141,34,8,98,9,26,0.47058823529411764,0.23529411764705882,0.9158878504672897,0.5755909840571742,0.3137254901960785,0.19860768025436662,0.24113475177304963,1.9515570934256057,5
SHAP_top_3,mag_moment_mean;avg_d_valence_electrons;melting_point_mean,3,10.0,90.0,141,34,7,101,6,27,0.5384615384615384,0.20588235294117646,0.9439252336448598,0.5749037932930181,0.2978723404255319,0.22150752978360622,0.24113475177304963,2.233031674208145,5
SHAP_top_3,mag_moment_mean;avg_d_valence_electrons;melting_point_mean,3,15.0,85.0,141,34,5,102,5,29,0.5,0.14705882352941177,0.9532710280373832,0.5501649257833975,0.22727272727272727,0.16719599465115612,0.24113475177304963,2.073529411764706,5
SHAP_top_3,mag_moment_mean;avg_d_valence_electrons;melting_point_mean,3,20.0,80.0,141,34,4,102,5,30,0.4444444444444444,0.11764705882352941,0.9532710280373832,0.5354590434304562,0.18604651162790695,0.12410238797910933,0.24113475177304963,1.8431372549019607,5
SHAP_VEC_anchor_3,VEC;mag_moment_mean;avg_d_valence_electrons,3,0.0,100.0,141,34,22,76,31,12,0.41509433962264153,0.6470588235294118,0.7102803738317757,0.6786695986805937,0.5057471264367817,0.31559690394947193,0.24113475177304963,1.72142064372919,5
SHAP_VEC_anchor_3,VEC;mag_moment_mean;avg_d_valence_electrons,3,2.5,97.5,141,34,14,76,31,20,0.3111111111111111,0.4117647058823529,0.7102803738317757,0.5610225398570643,0.35443037974683544,0.11199786641597191,0.24113475177304963,1.2901960784313726,5
SHAP_VEC_anchor_3,VEC;mag_moment_mean;avg_d_valence_electrons,3,5.0,95.0,141,34,12,93,14,22,0.46153846153846156,0.35294117647058826,0.8691588785046729,0.6110500274876306,0.4000000000000001,0.24498777829048812,0.24113475177304963,1.9140271493212673,5
SHAP_VEC_anchor_3,VEC;mag_moment_mean;avg_d_valence_electrons,3,10.0,90.0,141,34,11,97,10,23,0.5238095238095238,0.3235294117647059,0.9065420560747663,0.6150357339197361,0.39999999999999997,0.2764355163057983,0.24113475177304963,2.1722689075630255,5
SHAP_VEC_anchor_3,VEC;mag_moment_mean;avg_d_valence_electrons,3,15.0,85.0,141,34,11,98,9,23,0.55,0.3235294117647059,0.9158878504672897,0.6197086311159978,0.4074074074074075,0.2935479992316772,0.24113475177304963,2.280882352941177,5
SHAP_VEC_anchor_3,VEC;mag_moment_mean;avg_d_valence_electrons,3,20.0,80.0,141,34,8,98,9,26,0.47058823529411764,0.23529411764705882,0.9158878504672897,0.5755909840571742,0.3137254901960785,0.19860768025436662,0.24113475177304963,1.9515570934256057,5
SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;melting_point_mean;dSmix,4,0.0,100.0,141,34,15,99,8,19,0.6521739130434783,0.4411764705882353,0.9252336448598131,0.6832050577240242,0.5263157894736842,0.42422267719016477,0.24113475177304963,2.70460358056266,5
SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;melting_point_mean;dSmix,4,2.5,97.5,141,34,10,100,7,24,0.5882352941176471,0.29411764705882354,0.9345794392523364,0.61434854315558,0.3921568627450981,0.3004392544938782,0.24113475177304963,2.439446366782007,5
SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;melting_point_mean;dSmix,4,5.0,95.0,141,34,6,101,6,28,0.5,0.17647058823529413,0.9439252336448598,0.560197910940077,0.2608695652173913,0.18456837347029395,0.24113475177304963,2.073529411764706,5
SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;melting_point_mean;dSmix,4,10.0,90.0,141,34,5,106,1,29,0.8333333333333334,0.14705882352941177,0.9906542056074766,0.5688565145684442,0.25,0.29185280324582424,0.24113475177304963,3.4558823529411766,5
SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;melting_point_mean;dSmix,4,15.0,85.0,141,34,2,107,0,32,1.0,0.058823529411764705,1.0,0.5294117647058824,0.1111111111111111,0.21279431834822682,0.24113475177304963,4.147058823529412,5
SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;melting_point_mean;dSmix,4,20.0,80.0,141,34,0,107,0,34,0.0,0.0,1.0,0.5,0.0,0.0,0.24113475177304963,0.0,5
SHAP_VEC_anchor_4,VEC;mag_moment_mean;avg_d_valence_electrons;melting_point_mean,4,0.0,100.0,141,34,19,96,11,15,0.6333333333333333,0.5588235294117647,0.897196261682243,0.7280098955470038,0.59375,0.47664267356768775,0.24113475177304963,2.626470588235294,5
SHAP_VEC_anchor_4,VEC;mag_moment_mean;avg_d_valence_electrons;melting_point_mean,4,2.5,97.5,141,34,10,97,10,24,0.5,0.29411764705882354,0.9065420560747663,0.600329851566795,0.37037037037037035,0.24602759981529776,0.24113475177304963,2.073529411764706,5
SHAP_VEC_anchor_4,VEC;mag_moment_mean;avg_d_valence_electrons;melting_point_mean,4,5.0,95.0,141,34,8,98,9,26,0.47058823529411764,0.23529411764705882,0.9158878504672897,0.5755909840571742,0.3137254901960785,0.19860768025436662,0.24113475177304963,1.9515570934256057,5
SHAP_VEC_anchor_4,VEC;mag_moment_mean;avg_d_valence_electrons;melting_point_mean,4,10.0,90.0,141,34,7,101,6,27,0.5384615384615384,0.20588235294117646,0.9439252336448598,0.5749037932930181,0.2978723404255319,0.22150752978360622,0.24113475177304963,2.233031674208145,5
SHAP_VEC_anchor_4,VEC;mag_moment_mean;avg_d_valence_electrons;melting_point_mean,4,15.0,85.0,141,34,5,102,5,29,0.5,0.14705882352941177,0.9532710280373832,0.5501649257833975,0.22727272727272727,0.16719599465115612,0.24113475177304963,2.073529411764706,5
SHAP_VEC_anchor_4,VEC;mag_moment_mean;avg_d_valence_electrons;melting_point_mean,4,20.0,80.0,141,34,4,102,5,30,0.4444444444444444,0.11764705882352941,0.9532710280373832,0.5354590434304562,0.18604651162790695,0.12410238797910933,0.24113475177304963,1.8431372549019607,5
original_electronic_3,VEC;avg_d_valence_electrons;mag_moment_mean,3,0.0,100.0,141,34,22,76,31,12,0.41509433962264153,0.6470588235294118,0.7102803738317757,0.6786695986805937,0.5057471264367817,0.31559690394947193,0.24113475177304963,1.72142064372919,5
original_electronic_3,VEC;avg_d_valence_electrons;mag_moment_mean,3,2.5,97.5,141,34,14,76,31,20,0.3111111111111111,0.4117647058823529,0.7102803738317757,0.5610225398570643,0.35443037974683544,0.11199786641597191,0.24113475177304963,1.2901960784313726,5
original_electronic_3,VEC;avg_d_valence_electrons;mag_moment_mean,3,5.0,95.0,141,34,12,93,14,22,0.46153846153846156,0.35294117647058826,0.8691588785046729,0.6110500274876306,0.4000000000000001,0.24498777829048812,0.24113475177304963,1.9140271493212673,5
original_electronic_3,VEC;avg_d_valence_electrons;mag_moment_mean,3,10.0,90.0,141,34,11,97,10,23,0.5238095238095238,0.3235294117647059,0.9065420560747663,0.6150357339197361,0.39999999999999997,0.2764355163057983,0.24113475177304963,2.1722689075630255,5
original_electronic_3,VEC;avg_d_valence_electrons;mag_moment_mean,3,15.0,85.0,141,34,11,98,9,23,0.55,0.3235294117647059,0.9158878504672897,0.6197086311159978,0.4074074074074075,0.2935479992316772,0.24113475177304963,2.280882352941177,5
original_electronic_3,VEC;avg_d_valence_electrons;mag_moment_mean,3,20.0,80.0,141,34,8,98,9,26,0.47058823529411764,0.23529411764705882,0.9158878504672897,0.5755909840571742,0.3137254901960785,0.19860768025436662,0.24113475177304963,1.9515570934256057,5
HEA_VEC_sigma,VEC;sigma,2,0.0,100.0,141,34,24,72,35,10,0.4067796610169492,0.7058823529411765,0.6728971962616822,0.6893897746014294,0.5161290322580646,0.3284618526911817,0.24113475177304963,1.6869391824526423,5
HEA_VEC_sigma,VEC;sigma,2,2.5,97.5,141,34,22,79,28,12,0.44,0.6470588235294118,0.7383177570093458,0.6926882902693787,0.5238095238095238,0.3445965839872454,0.24113475177304963,1.8247058823529412,5
HEA_VEC_sigma,VEC;sigma,2,5.0,95.0,141,34,16,82,25,18,0.3902439024390244,0.47058823529411764,0.7663551401869159,0.6184716877405168,0.4266666666666667,0.22319475781972914,0.24113475177304963,1.618364418938307,5
HEA_VEC_sigma,VEC;sigma,2,10.0,90.0,141,34,15,83,24,19,0.38461538461538464,0.4411764705882353,0.7757009345794392,0.6084387025838373,0.4109589041095891,0.20740215588994412,0.24113475177304963,1.5950226244343892,5
HEA_VEC_sigma,VEC;sigma,2,15.0,85.0,141,34,15,85,22,19,0.40540540540540543,0.4411764705882353,0.794392523364486,0.6177844969763606,0.4225352112676056,0.22905086851694872,0.24113475177304963,1.681240063593005,5
HEA_VEC_sigma,VEC;sigma,2,20.0,80.0,141,34,14,89,18,20,0.4375,0.4117647058823529,0.8317757009345794,0.6217702034084662,0.42424242424242425,0.24872196285207532,0.24113475177304963,1.8143382352941178,5
HEA_VEC_sigma_dHmix_dSmix,VEC;sigma;dHmix;dSmix,4,0.0,100.0,141,34,18,88,19,16,0.4864864864864865,0.5294117647058824,0.822429906542056,0.6759208356239692,0.5070422535211269,0.34210631470442754,0.24113475177304963,2.017488076311606,5
HEA_VEC_sigma_dHmix_dSmix,VEC;sigma;dHmix;dSmix,4,2.5,97.5,141,34,16,92,15,18,0.5161290322580645,0.47058823529411764,0.8598130841121495,0.6652006597031336,0.4923076923076923,0.3412682856546241,0.24113475177304963,2.140417457305503,5
