repeat,outer_fold,objective,candidate,features,n_features,q_low,q_high,n,positives,TP,TN,FP,FN,precision,recall,specificity,balanced_accuracy,F1,MCC,base_rate,enrichment,bounds_json
4,7,legacy_f1,SHAP_top_3,mag_moment_mean;avg_d_valence_electrons;melting_point_mean,3,0.0,100.0,126,28,21,88,10,7,0.6774193548387096,0.75,0.8979591836734694,0.8239795918367347,0.7118644067796611,0.6254564183567413,0.2222222222222222,3.0483870967741935,"{""avg_d_valence_electrons"": [3.694703000000001, 7.01], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
4,8,robust_mcc,original_electronic_3,VEC;avg_d_valence_electrons;mag_moment_mean,3,0.0,100.0,127,32,21,81,14,11,0.6,0.65625,0.8526315789473684,0.7544407894736842,0.626865671641791,0.49445364874288145,0.25196850393700787,2.38125,"{""VEC"": [6.42, 9.0651], ""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""mag_moment_mean"": [0.4453462461215974, 0.9454508222222224]}"
4,8,legacy_f1,original_electronic_3,VEC;avg_d_valence_electrons;mag_moment_mean,3,0.0,100.0,127,32,21,81,14,11,0.6,0.65625,0.8526315789473684,0.7544407894736842,0.626865671641791,0.49445364874288145,0.25196850393700787,2.38125,"{""VEC"": [6.42, 9.0651], ""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""mag_moment_mean"": [0.4453462461215974, 0.9454508222222224]}"
4,9,robust_mcc,HEA_VEC_sigma,VEC;sigma,2,0.0,100.0,128,31,21,70,27,10,0.4375,0.6774193548387096,0.7216494845360825,0.699534419687396,0.5316455696202531,0.35314163207503946,0.2421875,1.8064516129032258,"{""VEC"": [6.42, 9.0651], ""sigma"": [0.3399483341407857, 18.13641543376212]}"
4,9,legacy_f1,SHAP_top_4,avg_d_valence_electrons;mag_moment_mean;melting_point_mean;electronegativity_range,4,0.0,100.0,128,31,17,88,9,14,0.6538461538461539,0.5483870967741935,0.9072164948453608,0.7278017958097771,0.5964912280701755,0.48514001046936567,0.2421875,2.699751861042184,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""electronegativity_range"": [0.28, 0.8099999999999998], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1536.19443048, 1866.894444444445]}"
4,10,robust_mcc,HEA_VEC_sigma,VEC;sigma,2,0.0,100.0,126,29,18,68,29,11,0.3829787234042553,0.6206896551724138,0.7010309278350515,0.6608602915037327,0.47368421052631576,0.2800278580759683,0.23015873015873015,1.6639765223771095,"{""VEC"": [6.42, 9.0651], ""sigma"": [0.3399483341407857, 18.13641543376212]}"
4,10,legacy_f1,SHAP_top_3,mag_moment_mean;avg_d_valence_electrons;melting_point_mean,3,0.0,100.0,126,29,15,89,8,14,0.6521739130434783,0.5172413793103449,0.9175257731958762,0.7173835762531106,0.576923076923077,0.4737607314820758,0.23015873015873015,2.8335832083958024,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
5,1,robust_mcc,SHAP_top_2,mag_moment_mean;melting_point_mean,2,0.0,100.0,122,33,28,73,16,5,0.6363636363636364,0.8484848484848485,0.8202247191011236,0.8343547837929861,0.7272727272727273,0.6186084821419655,0.27049180327868855,2.3526170798898067,"{""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
5,1,legacy_f1,SHAP_top_2,mag_moment_mean;melting_point_mean,2,0.0,100.0,122,33,28,73,16,5,0.6363636363636364,0.8484848484848485,0.8202247191011236,0.8343547837929861,0.7272727272727273,0.6186084821419655,0.27049180327868855,2.3526170798898067,"{""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
5,2,robust_mcc,SHAP_VEC_anchor_2,VEC;avg_d_valence_electrons,2,10.0,90.0,124,26,17,60,38,9,0.3090909090909091,0.6538461538461539,0.6122448979591837,0.6330455259026688,0.41975308641975306,0.2180339345311174,0.20967741935483872,1.474125874125874,"{""VEC"": [6.6416, 9.0388], ""avg_d_valence_electrons"": [4.2799585, 7.1625000000000005]}"
5,2,legacy_f1,SHAP_top_4,avg_d_valence_electrons;mag_moment_mean;melting_point_mean;electronegativity_range,4,0.0,100.0,124,26,11,86,12,15,0.4782608695652174,0.4230769230769231,0.8775510204081632,0.6503139717425431,0.44897959183673475,0.3148505475424923,0.20967741935483872,2.280936454849498,"{""avg_d_valence_electrons"": [3.701747, 7.195], ""electronegativity_range"": [0.28, 0.8099999999999998], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
5,3,robust_mcc,SHAP_top_2,avg_d_valence_electrons;melting_point_mean,2,0.0,100.0,129,32,21,75,22,11,0.4883720930232558,0.65625,0.7731958762886598,0.7147229381443299,0.5599999999999999,0.3934466389892774,0.24806201550387597,1.96875,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
5,3,legacy_f1,SHAP_top_3,avg_d_valence_electrons;melting_point_mean;mag_moment_mean,3,0.0,100.0,129,32,19,82,15,13,0.5588235294117647,0.59375,0.845360824742268,0.7195554123711341,0.5757575757575757,0.4304609287540642,0.24806201550387597,2.2527573529411766,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
5,4,robust_mcc,SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;melting_point_mean;dHmix,4,0.0,100.0,129,32,20,87,10,12,0.6666666666666666,0.625,0.8969072164948454,0.7609536082474226,0.6451612903225806,0.5335509943226072,0.24806201550387597,2.6875,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""dHmix"": [-28.05587372, 2.06758364], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1744.7971]}"
5,4,legacy_f1,SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;melting_point_mean;dHmix,4,0.0,100.0,129,32,20,87,10,12,0.6666666666666666,0.625,0.8969072164948454,0.7609536082474226,0.6451612903225806,0.5335509943226072,0.24806201550387597,2.6875,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""dHmix"": [-28.05587372, 2.06758364], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1744.7971]}"
5,5,robust_mcc,HEA_VEC_sigma,VEC;sigma,2,0.0,100.0,129,32,22,69,28,10,0.44,0.6875,0.711340206185567,0.6994201030927836,0.5365853658536586,0.3535584657066544,0.24806201550387597,1.77375,"{""VEC"": [6.42, 9.0651], ""sigma"": [0.3399483341407857, 18.13641543376212]}"
5,5,legacy_f1,SHAP_top_3,mag_moment_mean;avg_d_valence_electrons;melting_point_mean,3,0.0,100.0,129,32,18,84,13,14,0.5806451612903226,0.5625,0.865979381443299,0.7142396907216495,0.5714285714285715,0.4331086922950594,0.24806201550387597,2.340725806451613,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1536.19443048, 1866.894444444445]}"
5,6,robust_mcc,SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,0.0,100.0,126,29,19,74,23,10,0.4523809523809524,0.6551724137931034,0.7628865979381443,0.7090295058656239,0.5352112676056338,0.3733001525721841,0.23015873015873015,1.9655172413793105,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134]}"
5,6,legacy_f1,SHAP_top_3,mag_moment_mean;avg_d_valence_electrons;melting_point_mean,3,0.0,100.0,126,29,16,85,12,13,0.5714285714285714,0.5517241379310345,0.8762886597938144,0.7140063988624245,0.5614035087719299,0.4333607431408583,0.23015873015873015,2.4827586206896552,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
5,7,robust_mcc,SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;melting_point_mean;electronegativity_range,4,0.0,100.0,126,28,19,86,12,9,0.6129032258064516,0.6785714285714286,0.8775510204081632,0.778061224489796,0.6440677966101694,0.5368090519754709,0.2222222222222222,2.7580645161290325,"{""avg_d_valence_electrons"": [3.694703000000001, 7.01], ""electronegativity_range"": [0.28, 0.8099999999999998], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
5,7,legacy_f1,SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;melting_point_mean;electronegativity_range,4,0.0,100.0,126,28,19,86,12,9,0.6129032258064516,0.6785714285714286,0.8775510204081632,0.778061224489796,0.6440677966101694,0.5368090519754709,0.2222222222222222,2.7580645161290325,"{""avg_d_valence_electrons"": [3.694703000000001, 7.01], ""electronegativity_range"": [0.28, 0.8099999999999998], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
5,8,robust_mcc,SHAP_top_2,mag_moment_mean;melting_point_mean,2,5.0,95.0,128,31,21,90,7,10,0.75,0.6774193548387096,0.9278350515463918,0.8026272031925508,0.7118644067796611,0.627228318995815,0.2421875,3.096774193548387,"{""mag_moment_mean"": [0.4552691231034483, 0.9673293298611112], ""melting_point_mean"": [1535.020324145, 1744.719873]}"
5,8,legacy_f1,SHAP_top_2,mag_moment_mean;melting_point_mean,2,5.0,95.0,128,31,21,90,7,10,0.75,0.6774193548387096,0.9278350515463918,0.8026272031925508,0.7118644067796611,0.627228318995815,0.2421875,3.096774193548387,"{""mag_moment_mean"": [0.4552691231034483, 0.9673293298611112], ""melting_point_mean"": [1535.020324145, 1744.719873]}"
5,9,robust_mcc,SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;electronegativity_range;dHmix,4,0.0,100.0,127,32,22,83,12,10,0.6470588235294118,0.6875,0.8736842105263158,0.7805921052631579,0.6666666666666667,0.5502515850207099,0.25196850393700787,2.5680147058823533,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""dHmix"": [-28.05587372, 2.06758364], ""electronegativity_range"": [0.28, 0.5400000000000003], ""mag_moment_mean"": [0.4453462461215974, 0.9454508222222224]}"
5,9,legacy_f1,SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;electronegativity_range;dHmix,4,0.0,100.0,127,32,22,83,12,10,0.6470588235294118,0.6875,0.8736842105263158,0.7805921052631579,0.6666666666666667,0.5502515850207099,0.25196850393700787,2.5680147058823533,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""dHmix"": [-28.05587372, 2.06758364], ""electronegativity_range"": [0.28, 0.5400000000000003], ""mag_moment_mean"": [0.4453462461215974, 0.9454508222222224]}"
5,10,robust_mcc,SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;melting_point_mean;electronegativity_range,4,0.0,100.0,129,31,12,86,12,19,0.5,0.3870967741935484,0.8775510204081632,0.6323238973008558,0.43636363636363634,0.29057744020119564,0.24031007751937986,2.0806451612903225,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""electronegativity_range"": [0.28, 0.8099999999999998], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
